negar；否認；verbo；Ela nega ter dito aquilo.；negar a
afirmar；斷言；verbo；O relatório afirma que a economia cresceu.；afirmar que
declarar；聲明；verbo；O presidente declarou o evento encerrado.；declarar que
anunciar；宣布；verbo；Vão anunciar os resultados amanhã.；anunciar a
revelar；揭露；verbo；O jornal revelou o escândalo político.；revelar a
informar；通知；verbo；Informámos todos os funcionários da mudança.；informar de
notificar；通知；verbo；A escola notificou os pais da greve.；notificar de
avisar；警告；verbo；Aviso-te de que o prazo termina amanhã.；avisar de
alertar；警示；verbo；Os meteorologistas alertaram para a tempestade.；alertar para
lembrar；提醒/記起；verbo；Lembra-me de comprar pão quando saíres.；lembrar de
recordar；回憶；verbo；Recordo com saudade os tempos de infância.；recordar de
esquecer；忘記；verbo；Não te esqueças de fechar a porta.；esquecer de
ignorar；忽略；verbo；Ignoraram completamente o meu conselho.；ignorar a
considerar；考慮；verbo；Considero a tua oferta muito generosa.；considerar como
avaliar；評估；verbo；Vamos avaliar o impacto da decisão.；avaliar por
analisar；分析；verbo；Precisamos de analisar os dados cuidadosamente.；analisar com
comparar；比較；verbo；Não se pode comparar o Porto a Lisboa.；comparar com
distinguir；區分；verbo；É difícil distinguir o original da cópia.；distinguir de
identificar；識別；verbo；A polícia identificou o suspeito rapidamente.；identificar por
classificar；分類；verbo；Como classificarias este texto?；classificar como
categorizar；歸類；verbo；Vamos categorizar os documentos por tema.；categorizar por
selecionar；選擇；verbo；Seleciona a opção mais adequada.；selecionar de
escolher；挑選；verbo；Escolhe o teu prato favorito do menu.；escolher entre
preferir；偏愛；verbo；Prefiro café a chá de manhã.；preferir a
optar；選擇；verbo；Optámos por viajar de comboio.；optar por
decidir；決定；verbo；Decidi mudar de carreira este ano.；decidir por
resolver；解決；verbo；Conseguimos resolver o problema técnico.；resolver com
solucionar；解決；verbo；Precisamos de solucionar este conflito.；solucionar com
determinar；確定；verbo；O exame determina o teu nível de inglês.；determinar por
estabelecer；建立；verbo；Vamos estabelecer novas regras para o grupo.；estabelecer com
definir；定義；verbo；O dicionário define esta palavra como sinónimo de alegria.；definir como
caracterizar；描述特徵；verbo；O que caracteriza a cultura portuguesa?；caracterizar por
representar；代表；verbo；Este gráfico representa as vendas do trimestre.；representar por
significar；意味著；verbo；O que significa esta expressão em português?；significar para
implicar；隱含；verbo；Isso implica mais responsabilidades para ti.；implicar em
envolver；涉及；verbo；O projeto envolve várias equipas internacionais.；envolver em
incluir；包括；verbo；O preço inclui pequeno-almoço e jantar.；incluir em
excluir；排除；verbo；Excluíram-no da lista de convidados.；excluir de
conter；包含；verbo；Este documento contém informação confidencial.；conter em
consistir；由…組成；verbo；O menu consiste em três pratos principais.；consistir em
depender；取決於；verbo；O sucesso depende do teu esforço.；depender de
resultar；結果導致；verbo；A confusão resultou de um mal-entendido.；resultar de
contribuir；貢獻；verbo；Todos contribuíram para o sucesso do evento.；contribuir para
colaborar；合作；verbo；Vamos colaborar com a equipa de marketing.；colaborar com
cooperar；配合；verbo；É essencial que todos cooperem.；cooperar com
participar；參與；verbo；Participaste no concurso de poesia?；participar em
assistir；參加/出席；verbo；Assistimos a uma palestra fascinante.；assistir a
comparecer；出席；verbo；Todos os funcionários devem comparecer à reunião.；comparecer a
ausentar-se；缺席；verbo；Ausentou-se do trabalho por motivos de saúde.；ausentar-se de
faltar；缺席；verbo；Faltaram três alunos à aula hoje.；faltar a
organizar；組織；verbo；Vamos organizar um jantar de Natal.；organizar para
planear；計劃；verbo；Planeámos as férias com antecedência.；planear para
preparar；準備；verbo；Prepara a apresentação para amanhã.；preparar para
coordenar；協調；verbo；A Maria coordena a equipa de voluntários.；coordenar com
gerir；管理；verbo；Ele gere uma pequena empresa familiar.；gerir com
administrar；管理/行政；verbo；Administra os recursos com cuidado.；administrar com
supervisionar；監督；verbo；O engenheiro supervisiona a obra.；supervisionar a
controlar；控制；verbo；É difícil controlar as emoções às vezes.；controlar a
verificar；核查；verbo；Vou verificar se os dados estão corretos.；verificar de
confirmar；確認；verbo；Confirma a tua presença até sexta-feira.；confirmar a
garantir；保證；verbo；Garanto-te que tudo vai correr bem.；garantir a
assegurar；確保；verbo；Asseguramos a qualidade dos nossos produtos.；assegurar de
certificar；認證；verbo；O técnico certificou o equipamento.；certificar de
aprovar；批准；verbo；O conselho aprovou o novo orçamento.；aprovar a
reprovar；否決/不及格；verbo；A proposta foi reprovada por maioria.；reprovar a
autorizar；授權；verbo；O diretor autorizou a saída mais cedo.；autorizar a
validar；驗證；verbo；Precisamos de validar os resultados da pesquisa.；validar com
encomendar；訂購；verbo；Encomendei os livros pela Internet.；encomendar a
reservar；預訂；verbo；Reservei uma mesa para duas pessoas.；reservar para
cancelar；取消；verbo；Cancelámos a viagem por causa do mau tempo.；cancelar a
adiar；推遲；verbo；A reunião foi adiada para a próxima semana.；adiar para
antecipar；提前；verbo；Antecipámos a entrega do projeto.；antecipar para
prolongar；延長；verbo；Vamos prolongar o prazo de inscrição.；prolongar por
atrasar；延遲；verbo；O voo atrasou-se duas horas.；atrasar a
apressar；趕快；verbo；Apressa-te ou vamos perder o comboio.；apressar a
adiantar；提前/進展；verbo；Já adiantaste o relatório?；adiantar em
retomar；重新開始；verbo；Vamos retomar as aulas na segunda-feira.；retomar a
interromper；打斷；verbo；Não interrompas o orador, por favor.；interromper a
continuar；繼續；verbo；Continua a estudar que vais conseguir.；continuar a
persistir；堅持；verbo；Persiste nos teus objetivos.；persistir em
insistir；堅持要求；verbo；Insisto em que venhas connosco.；insistir em
manter；保持；verbo；Mantém a calma em situações difíceis.；manter a
conservar；保存；verbo；Conserva os documentos num lugar seguro.；conservar em
preservar；保護/保存；verbo；É importante preservar o ambiente.；preservar de
proteger；保護；verbo；O seguro protege a tua casa contra incêndios.；proteger de
defender；辯護/保衛；verbo；O advogado defendeu o cliente no tribunal.；defender de
atacar；攻擊；verbo；O cão atacou o carteiro sem razão aparente.；atacar a
ofender；冒犯；verbo；As tuas palavras ofenderam toda a gente.；ofender com
insultar；侮辱；verbo；Nunca insultes os teus colegas.；insultar por
humilhar；羞辱；verbo；Humilhar alguém nunca é aceitável.；humilhar por
enganar；欺騙；verbo；Ele enganou os clientes com falsas promessas.；enganar com
mentir；說謊；verbo；Não mintas sobre o que aconteceu.；mentir sobre
iludir；誤導；verbo；As aparências iludem muitas pessoas.；iludir com
trair；背叛；verbo；Traiu a confiança dos amigos.；trair a
perdoar；原諒；verbo；Perdoa-lhe o erro, foi sem intenção.；perdoar por
desculpar；道歉/原諒；verbo；Desculpa o atraso, o trânsito estava terrível.；desculpar por
arrepender-se；後悔；verbo；Arrependo-me de não ter estudado mais.；arrepender-se de
lamentar；惋惜；verbo；Lamentamos profundamente o sucedido.；lamentar por
sentir falta de；想念；verbo (expressão)；Sinto falta dos meus avós.；sentir falta de
ter saudades de；懷念；verbo (expressão)；Tenho saudades da minha terra natal.；ter saudades de
estimar；珍視；verbo；Estimo muito a tua amizade.；estimar por
valorizar；重視；verbo；Valorizamos o teu contributo para a equipa.；valorizar por
merecer；值得；verbo；Tu mereces um descanso depois de tanto trabalho.；merecer a
arriscar；冒險；verbo；Arrisca, vale a pena tentar.；arriscar a
ousar；敢於；verbo；Não ouses falar assim com a tua mãe.；ousar a
atrever-se；膽敢；verbo；Atreve-te a sonhar alto.；atrever-se a
conseguir；能夠/達成；verbo；Conseguiste terminar o projeto a tempo.；conseguir a
realizar；實現；verbo；Realizou o sonho de viajar pelo mundo.；realizar a
atingir；達到；verbo；Atingimos os objetivos do trimestre.；atingir a
alcançar；達到/取得；verbo；Alcançou a meta de vendas este mês.；alcançar a
superar；超越；verbo；Superámos todas as expectativas.；superar a
ultrapassar；超過；verbo；O carro ultrapassou o camião na curva.；ultrapassar a
exceder；超出；verbo；O custo excedeu o orçamento previsto.；exceder a
limitar；限制；verbo；Vamos limitar o número de participantes.；limitar a
restringir；限制/約束；verbo；A lei restringe o uso de telemóveis na aula.；restringir a
reduzir；減少；verbo；Reduz o consumo de água sempre que possível.；reduzir a
aumentar；增加；verbo；O preço do pão aumentou outra vez.；aumentar para
diminuir；減少；verbo；A temperatura diminuiu durante a noite.；diminuir para
crescer；成長；verbo；A economia cresceu três por cento este ano.；crescer para
expandir；擴展；verbo；A empresa expandiu o negócio para Espanha.；expandir para
desenvolver；發展；verbo；A cidade desenvolveu-se muito na última década.；desenvolver em
evoluir；演變；verbo；A tecnologia evolui a um ritmo acelerado.；evoluir para
melhorar；改善；verbo；Precisamos de melhorar o atendimento ao cliente.；melhorar a
piorar；惡化；verbo；A situação piorou depois da tempestade.；piorar a
corrigir；糾正；verbo；Corrige os erros antes de entregar.；corrigir a
reparar；修理；verbo；Vou reparar a torneira que está partida.；reparar em
substituir；更換；verbo；Substituí a bateria do telemóvel.；substituir por
trocar；交換；verbo；Vamos trocar de lugares?；trocar por
permutar；交換；verbo；Permutámos correspondência durante anos.；permutar por
adquirir；獲得；verbo；Adquirimos novos conhecimentos no curso.；adquirir a
obter；取得；verbo；Obtiveste boas notas no exame.；obter de
ganhar；賺取/贏得；verbo；Ganhas bem na tua profissão?；ganhar com
perder；失去/輸掉；verbo；Perdeste o telemóvel outra vez?；perder a
recuperar；恢復；verbo；Ainda estou a recuperar da gripe.；recuperar de
restaurar；修復；verbo；Vão restaurar o edifício histórico.；restaurar a
renovar；翻新/更新；verbo；Vamos renovar a cozinha este ano.；renovar a
modernizar；現代化；verbo；A empresa modernizou os equipamentos.；modernizar a
atualizar；更新；verbo；Precisas de atualizar o software do computador.；atualizar para
instalar；安裝；verbo；Instalámos um novo sistema de alarme.；instalar em
configurar；配置；verbo；Vou configurar o novo router hoje.；configurar para
programar；編程/安排；verbo；Ele programa aplicações para telemóvel.；programar em
codificar；編碼；verbo；Os engenheiros codificam o software em Python.；codificar em
processar；處理；verbo；O computador processa os dados rapidamente.；processar a
armazenar；儲存；verbo；O serviço armazena os ficheiros na nuvem.；armazenar em
compactar；壓縮；verbo；Vou compactar a pasta antes de enviar.；compactar em
extrair；提取；verbo；Extraí os ficheiros do arquivo ZIP.；extrair de
descarregar；下載；verbo；Descarrega a aplicação no teu telemóvel.；descarregar de
carregar；上傳/加載；verbo；Carrega o ficheiro para a plataforma online.；carregar em
navegar；瀏覽；verbo；Navego na Internet todos os dias.；navegar em
pesquisar；搜索；verbo；Pesquisei informação sobre o tema.；pesquisar em
explorar；探索；verbo；Gosto de explorar novas cidades.；explorar em
descobrir；發現；verbo；Descobrimos um café fantástico no centro.；descobrir por
encontrar；找到；verbo；Encontrei as chaves perdidas.；encontrar a
localizar；定位；verbo；Consegues localizar a origem do som?；localizar em
detetar；檢測；verbo；O sistema detetou uma intrusão.；detetar com
monitorizar；監控；verbo；Monitorizamos a temperatura constantemente.；monitorizar com
registar；記錄；verbo；Regista os dados na folha de cálculo.；registar em
